Wall time,Step,Value
1693831640.2160301,6,23.83333396911621
1693831640.2792463,7,24.428571701049805
1693831640.637552,12,22.66666603088379
1693831641.159467,15,22.266666412353516
1693831641.2393851,16,22.3125
1693831641.6565063,19,23.36842155456543
1693831641.8658316,21,24.761905670166016
1693831642.222542,25,24.040000915527344
1693831643.49952,37,23.520000457763672
1693831643.9477022,41,23.440000534057617
1693831644.1152341,43,25.280000686645508
1693831644.4236007,45,24.639999389648438
1693831644.4870386,46,23.040000915527344
1693831644.6135154,48,22.84000015258789
1693831645.2375798,54,23.1200008392334
1693831645.4478326,55,24.600000381469727
1693831645.6222017,56,24.600000381469727
1693831645.7036626,57,24.200000762939453
1693831645.812067,58,24.520000457763672
1693831646.5061178,66,25.280000686645508
1693831646.7419014,69,23.639999389648438
1693831646.9558983,72,25.68000030517578
1693831647.0493455,73,27.280000686645508
1693831647.1069252,74,26.760000228881836
1693831647.2153645,75,26.799999237060547
1693831647.5538402,80,27.31999969482422
1693831648.0861604,88,27.079999923706055
1693831648.1751637,89,26.559999465942383
1693831648.8464756,95,28.040000915527344
1693831649.5190208,103,27.360000610351562
1693831649.7711594,106,29.040000915527344
1693831649.8661184,107,29.639999389648438
1693831650.6219487,114,29.799999237060547
1693831651.1422565,117,32.52000045776367
1693831651.4548,119,32.84000015258789
1693831652.3960855,127,33.720001220703125
1693831652.8524556,130,36.720001220703125
1693831653.03461,131,35.880001068115234
1693831654.256152,140,40.31999969482422
1693831654.621273,142,36.880001068115234
1693831654.7633126,143,37.2400016784668
1693831654.8990583,144,37.47999954223633
1693831656.025016,151,42.0
1693831656.7999573,156,42.79999923706055
1693831657.0391567,158,45.15999984741211
1693831657.181852,159,46.68000030517578
1693831657.8174841,163,48.91999816894531
1693831658.5238347,168,47.959999084472656
1693831658.5962307,169,47.599998474121094
1693831659.056492,172,50.08000183105469
1693831660.0504084,178,56.439998626708984
1693831660.141439,179,55.52000045776367
1693831660.5390966,181,55.119998931884766
1693831660.8493335,184,50.7599983215332
1693831661.2593017,186,55.08000183105469
1693831661.3207579,187,53.880001068115234
1693831661.6401095,189,50.2400016784668
1693831662.0503294,191,52.439998626708984
1693831662.2041988,192,52.279998779296875
1693831663.3887475,199,61.400001525878906
1693831664.8055642,207,58.0
1693831664.9657145,208,60.720001220703125
1693831665.0712063,209,60.08000183105469
1693831665.8860953,213,61.31999969482422
1693831667.684771,223,56.400001525878906
1693831667.7758706,224,55.36000061035156
1693831668.241615,226,54.599998474121094
1693831668.6977851,230,52.84000015258789
1693831669.192924,233,44.439998626708984
1693831669.3402102,234,44.720001220703125
1693831669.5343726,235,46.31999969482422
1693831669.920943,238,40.36000061035156
1693831672.3086681,250,46.31999969482422
1693831673.2999265,256,51.84000015258789
1693831673.7392664,259,55.2400016784668
1693831673.9920366,261,54.279998779296875
1693831674.2004182,262,55.0
1693831674.6264825,264,55.7599983215332
1693831675.4497519,268,49.599998474121094
1693831676.2173305,272,48.7599983215332
1693831676.7719631,274,49.439998626708984
1693831677.6607487,279,45.400001525878906
1693831680.579541,293,48.2400016784668
1693831681.456226,298,50.68000030517578
1693831681.7393923,299,51.08000183105469
1693831682.5651681,303,51.63999938964844
1693831682.7655587,304,51.7599983215332
1693831683.5079167,308,49.68000030517578
1693831683.705687,309,50.040000915527344
1693831684.271228,311,55.720001220703125
1693831684.9417713,314,57.720001220703125
1693831685.8558426,319,57.959999084472656
1693831686.0037396,320,57.36000061035156
1693831686.1601896,321,57.31999969482422
1693831687.0604327,326,55.400001525878906
1693831687.2750957,327,55.279998779296875
1693831687.4884782,328,53.959999084472656
1693831688.3609805,331,60.20000076293945
1693831690.2386494,340,59.84000015258789
1693831691.0046008,342,70.68000030517578
1693831692.4419544,348,82.72000122070312
1693831693.875408,354,90.5199966430664
1693831694.0377295,355,93.80000305175781
1693831696.0000062,361,99.23999786376953
1693831696.6662946,364,101.36000061035156
1693831697.5594234,368,88.72000122070312
1693831698.63881,372,83.31999969482422
1693831699.16592,374,92.95999908447266
1693831699.9190989,378,86.91999816894531
1693831700.1540933,379,80.91999816894531
1693831700.3030849,380,77.31999969482422
1693831700.9062414,382,75.80000305175781
1693831702.0105498,387,68.36000061035156
1693831703.2092476,392,73.04000091552734
1693831703.5058126,393,73.44000244140625
1693831703.8278372,394,77.72000122070312
1693831708.5953305,409,100.95999908447266
1693831711.1495469,416,103.76000213623047
1693831713.1601694,422,107.04000091552734
1693831713.3428533,423,109.95999908447266
1693831713.887369,425,100.44000244140625
1693831714.55098,427,102.31999969482422
1693831715.2917836,431,90.5999984741211
1693831718.9805167,440,110.04000091552734
1693831720.099274,442,109.12000274658203
1693831720.3764708,443,108.4800033569336
1693831722.474645,446,115.27999877929688
1693831724.965614,452,126.68000030517578
1693831727.819975,460,125.08000183105469
1693831728.0966794,461,125.23999786376953
1693831729.6448646,464,140.32000732421875
1693831729.9755938,465,137.47999572753906
1693831733.9722564,474,141.44000244140625
1693831734.2560048,475,143.16000366210938
1693831739.8559587,486,170.0800018310547
1693831741.3341556,489,173.24000549316406
1693831741.703539,490,169.0
1693831742.3770354,492,165.60000610351562
1693831743.7344859,494,168.9199981689453
1693831752.0894651,508,199.27999877929688
1693831754.481161,513,189.9199981689453
1693831755.603771,515,187.67999267578125
1693831756.9931867,518,189.75999450683594
1693831757.5935893,520,180.16000366210938
1693831759.6140985,525,173.52000427246094
1693831760.1048572,526,168.67999267578125
1693831762.3896317,532,158.52000427246094
1693831762.8541195,534,151.60000610351562
1693831763.2985482,535,151.36000061035156
1693831764.107679,537,152.8800048828125
1693831765.2310033,538,154.60000610351562
1693831766.5221035,541,157.9199981689453
1693831767.2341113,543,150.55999755859375
1693831769.2763524,548,153.52000427246094
1693831769.6428127,549,153.36000061035156
1693831775.3763564,558,175.9199981689453
1693831777.0258358,560,180.9199981689453
1693831779.1447475,564,175.16000366210938
1693831780.1360085,565,178.83999633789062
1693831780.6794016,566,186.8000030517578
1693831782.539402,570,201.0399932861328
1693831784.0527885,574,205.75999450683594
1693831784.2442203,575,195.0399932861328
1693831785.6247554,578,194.1199951171875
1693831786.1808326,580,191.16000366210938
1693831786.524408,581,187.72000122070312
1693831787.0295832,582,180.39999389648438
1693831787.6844838,583,186.75999450683594
1693831788.1668615,584,185.0800018310547
1693831788.393519,585,183.36000061035156
1693831788.9339862,587,184.83999633789062
1693831789.3134365,588,186.60000610351562
1693831791.2911782,593,184.47999572753906
1693831791.741926,594,192.55999755859375
1693831793.0860085,598,172.52000427246094
1693831794.0182638,601,175.1199951171875
1693831795.0041838,603,176.8000030517578
1693831796.9593592,609,164.8000030517578
1693831797.4091613,611,169.36000061035156
