Wall time,Step,Value
1694044857.1832955,6,0.4215833246707916
1694044857.548949,7,0.42635759711265564
1694044860.9676008,12,0.43550604581832886
1694044862.6634772,15,0.45296964049339294
1694044863.4097471,16,0.44542181491851807
1694044865.7809312,19,0.449859082698822
1694044866.6281855,21,0.41613686084747314
1694044869.3649316,25,0.42572349309921265
1694044877.000768,37,0.42603325843811035
1694044879.324694,41,0.4311659038066864
1694044880.875676,43,0.46214884519577026
1694044882.4525027,45,0.4450198709964752
1694044883.08175,46,0.44326287508010864
1694044883.8854673,48,0.39870092272758484
1694044887.854598,54,0.4359005093574524
1694044888.4476082,55,0.4732809066772461
1694044889.2685976,56,0.40679284930229187
1694044889.7906265,57,0.3902217447757721
1694044890.3701568,58,0.4696809649467468
1694044895.6417558,66,0.42527636885643005
1694044898.1027663,69,0.45296961069107056
1694044899.675335,72,0.48123306035995483
1694044900.2830222,73,0.4215672016143799
1694044901.141744,74,0.43269914388656616
1694044901.622769,75,0.44703564047813416
1694044906.2984483,80,0.4709457457065582
1694044912.0749443,88,0.4722774624824524
1694044912.5080028,89,0.41792091727256775
1694044917.474491,95,0.3900313377380371
1694044924.9611657,103,0.45511817932128906
1694044927.606316,106,0.4434815049171448
1694044929.0503404,107,0.42876607179641724
1694044935.858134,114,0.4662231504917145
1694044938.538433,117,0.43093597888946533
1694044940.1956124,119,0.39634960889816284
1694044948.3383586,127,0.40428289771080017
1694044951.6475084,130,0.4569264054298401
1694044952.1986594,131,0.4537087678909302
1694044963.9693856,140,0.4673897624015808
1694044965.516649,142,0.4179542660713196
1694044966.941451,143,0.44679582118988037
1694044968.0381095,144,0.45727893710136414
1694044974.866066,151,0.43491992354393005
1694044981.442145,156,0.459671288728714
1694044983.2743032,158,0.46126145124435425
1694044985.097648,159,0.4363967776298523
1694044988.8590412,163,0.45430245995521545
1694044994.8772838,168,0.45269250869750977
1694044996.2560103,169,0.4492163360118866
1694045001.097677,172,0.46723026037216187
1694045008.719944,178,0.456485390663147
1694045009.9976954,179,0.4580315947532654
1694045011.484214,181,0.4380060136318207
1694045017.2475667,184,0.4346895217895508
1694045019.7875237,186,0.45293501019477844
1694045020.9050531,187,0.4298161268234253
1694045025.132996,189,0.45673811435699463
1694045027.911353,191,0.45193052291870117
1694045029.714233,192,0.46085798740386963
1694045037.878382,199,0.43317270278930664
1694045048.3270483,207,0.4496127665042877
1694045050.6097143,208,0.43452367186546326
1694045051.9505637,209,0.4248376190662384
1694045057.4449475,213,0.4346921145915985
1694045076.6342037,223,0.44857606291770935
1694045078.6933346,224,0.4683602750301361
1694045082.243366,226,0.45813390612602234
1694045087.8083947,230,0.44078028202056885
1694045091.8851314,233,0.4421927034854889
1694045093.0725365,234,0.4481702446937561
1694045093.7947078,235,0.4458405077457428
1694045099.4941466,238,0.44580626487731934
1694045122.0172107,250,0.4582264721393585
1694045131.5973423,256,0.4534794092178345
1694045136.6781285,259,0.44166627526283264
1694045139.2820175,261,0.46371176838874817
1694045141.2077477,262,0.46534308791160583
1694045143.848473,264,0.4364428222179413
1694045148.9851708,268,0.4552555978298187
1694045158.1274562,272,0.4413871169090271
1694045160.5641725,274,0.4439249634742737
1694045169.6367571,279,0.444029837846756
1694045193.8569686,293,0.45038795471191406
1694045205.3362455,298,0.45376455783843994
1694045207.1200895,299,0.4569612443447113
1694045218.6572492,303,0.45578518509864807
1694045221.1015413,304,0.45250892639160156
1694045228.4840136,308,0.4526248574256897
1694045230.875354,309,0.470124214887619
1694045234.217363,311,0.45446422696113586
1694045240.8018613,314,0.45632725954055786
1694045253.5893548,319,0.44787585735321045
1694045255.4471862,320,0.4393840432167053
1694045258.6715093,321,0.4298001229763031
1694045269.2032819,326,0.44337600469589233
1694045274.4782343,327,0.3978375792503357
1694045275.7734034,328,0.44746190309524536
1694045281.5857778,331,0.44556036591529846
1694045313.9050338,340,0.415813684463501
1694045320.4315152,342,0.3903122544288635
1694045339.3964188,348,0.4630875885486603
1694045362.5226996,354,0.442385196685791
1694045364.3762414,355,0.45507344603538513
1694045384.3199353,361,0.36484599113464355
1694045393.4039342,364,0.4329156279563904
1694045404.7077444,368,0.4150327444076538
1694045415.9125435,372,0.3682180941104889
1694045420.2842677,374,0.43505963683128357
1694045433.172371,378,0.4414226710796356
1694045434.6072161,379,0.44761404395103455
1694045443.500604,380,0.4465315341949463
1694045447.881695,382,0.45983338356018066
1694045470.1093106,387,0.5010061264038086
1694045505.4485657,392,0.35916802287101746
1694045508.9973328,393,0.4071967601776123
1694045516.9272506,394,0.4651907980442047
1694045586.2076342,409,0.4126589596271515
1694045618.5146081,416,0.4853959083557129
