Wall time,Step,Value
1694542491.731201,6,19.33333396911621
1694542491.804122,7,18.285715103149414
1694542492.3306143,12,17.83333396911621
1694542492.6488667,15,18.266666412353516
1694542492.7755356,16,19.125
1694542493.1606221,19,18.421052932739258
1694542493.3510427,21,18.5238094329834
1694542493.9187098,25,19.84000015258789
1694542495.5703604,37,22.040000915527344
1694542496.1338348,41,20.440000534057617
1694542496.3388321,43,20.200000762939453
1694542496.511394,45,19.760000228881836
1694542496.639575,46,19.760000228881836
1694542496.7986693,48,18.799999237060547
1694542497.6753528,54,19.719999313354492
1694542497.7900364,55,20.040000915527344
1694542497.9133852,56,20.200000762939453
1694542498.042703,57,20.440000534057617
1694542498.2687387,58,20.719999313354492
1694542499.0857875,66,21.399999618530273
1694542499.4566164,69,22.520000457763672
1694542499.7804728,72,24.200000762939453
1694542499.960962,73,25.8799991607666
1694542500.0826843,74,26.31999969482422
1694542500.1807864,75,25.479999542236328
1694542500.8232496,80,23.479999542236328
1694542501.5417316,88,22.31999969482422
1694542501.631834,89,22.079999923706055
1694542502.4849274,95,23.040000915527344
1694542503.5337822,103,20.280000686645508
1694542504.044848,106,21.959999084472656
1694542504.2429283,107,22.0
1694542505.3041332,114,24.84000015258789
1694542505.5800078,117,23.399999618530273
1694542505.9951115,119,23.84000015258789
1694542507.1030893,127,25.200000762939453
1694542507.3908727,130,24.639999389648438
1694542507.5673747,131,24.079999923706055
1694542509.2665,140,23.239999771118164
1694542509.533657,142,24.280000686645508
1694542509.6798096,143,24.360000610351562
1694542509.7934384,144,23.959999084472656
1694542511.0073798,151,27.520000457763672
1694542511.8041828,156,32.20000076293945
1694542512.0414283,158,32.279998779296875
1694542512.1617825,159,32.63999938964844
1694542512.9393866,163,35.08000183105469
1694542513.7710805,168,36.439998626708984
1694542513.98593,169,37.279998779296875
1694542514.4596152,172,35.79999923706055
1694542515.493946,178,35.400001525878906
1694542515.6479304,179,36.15999984741211
1694542515.8721514,181,35.08000183105469
1694542516.417774,184,36.20000076293945
1694542516.7431037,186,35.20000076293945
1694542516.8349247,187,33.959999084472656
1694542517.1543849,189,33.63999938964844
1694542517.3653193,191,33.47999954223633
1694542517.5445123,192,32.720001220703125
1694542518.599053,199,28.8799991607666
1694542520.5858614,207,33.119998931884766
1694542520.7572844,208,32.880001068115234
1694542520.883229,209,31.920000076293945
1694542521.6220782,213,35.599998474121094
1694542523.9047985,223,48.599998474121094
1694542524.0385585,224,49.0
1694542524.6220174,226,46.040000915527344
1694542525.087773,230,45.08000183105469
1694542525.5085187,233,42.68000030517578
1694542525.6722066,234,43.47999954223633
1694542525.8209162,235,43.91999816894531
1694542526.2483814,238,41.279998779296875
1694542528.7894218,250,33.91999816894531
1694542530.0488489,256,38.68000030517578
1694542530.5477245,259,37.68000030517578
1694542531.0079496,261,35.959999084472656
1694542531.2398689,262,38.52000045776367
1694542531.5733027,264,40.15999984741211
1694542532.3162444,268,41.52000045776367
1694542533.1846392,272,39.560001373291016
1694542533.7983284,274,41.36000061035156
1694542534.8145463,279,38.959999084472656
1694542537.831849,293,42.119998931884766
1694542538.9543226,298,45.400001525878906
1694542539.079618,299,45.2400016784668
1694542539.9138653,303,46.0
1694542540.3237104,304,47.91999816894531
1694542540.982183,308,45.2400016784668
1694542541.2178304,309,45.63999938964844
1694542541.7093005,311,44.47999954223633
1694542542.3985088,314,42.439998626708984
1694542543.6399333,319,44.2400016784668
1694542543.8541083,320,45.31999969482422
1694542544.105429,321,46.959999084472656
1694542545.8495526,326,45.7599983215332
1694542546.0102959,327,45.84000015258789
1694542546.2666333,328,44.79999923706055
1694542547.0335484,331,43.08000183105469
1694542549.512892,340,50.31999969482422
1694542550.015586,342,49.15999984741211
1694542551.305405,348,47.08000183105469
1694542552.472523,354,44.439998626708984
1694542552.705703,355,44.720001220703125
1694542554.1354566,361,47.68000030517578
1694542554.7709239,364,45.91999816894531
1694542555.6828096,368,44.2400016784668
1694542556.7777252,372,45.959999084472656
1694542557.360269,374,46.400001525878906
1694542558.3447995,378,46.7599983215332
1694542559.2199943,379,47.47999954223633
1694542559.562884,380,48.0
1694542560.099937,382,48.119998931884766
1694542561.4511724,387,48.31999969482422
1694542562.8784258,392,53.040000915527344
1694542563.2255373,393,53.279998779296875
1694542563.4692419,394,53.560001373291016
1694542568.8335738,409,67.27999877929688
1694542570.8264844,416,67.55999755859375
1694542573.2459028,422,68.4000015258789
1694542573.700641,423,71.36000061035156
1694542574.447532,425,74.87999725341797
1694542575.1298366,427,72.63999938964844
1694542576.566757,431,69.87999725341797
1694542579.4724898,440,65.91999816894531
1694542580.3370328,442,67.95999908447266
1694542580.5729587,443,67.04000091552734
1694542581.773774,446,65.19999694824219
1694542584.51743,452,69.08000183105469
1694542587.1098628,460,69.87999725341797
1694542587.4362626,461,70.68000030517578
1694542588.8815289,464,75.36000061035156
1694542589.2093468,465,72.68000030517578
1694542593.6451101,474,83.44000244140625
1694542594.0790203,475,82.4000015258789
1694542598.4417,486,86.44000244140625
1694542600.284876,489,89.68000030517578
1694542600.861387,490,88.4800033569336
1694542601.8057184,492,87.4800033569336
1694542602.834088,494,95.0
1694542611.6785648,508,97.91999816894531
1694542614.2559736,513,103.44000244140625
1694542615.503958,515,107.16000366210938
1694542616.7134142,518,109.12000274658203
1694542617.5052133,520,108.4800033569336
1694542620.3747025,525,115.5999984741211
1694542621.657781,526,113.63999938964844
